"Year ","Crop ","Month ","City","State","Price"
"2023","Paddy ","January ","Nellore ","Andhra Pradesh ","2813"
"2023","Paddy ","February","Nellore ","Andhra Pradesh ","2930"
"2023","Paddy ","March ","Nellore ","Andhra Pradesh ","2840"
"2023","Paddy ","April ","Nellore ","Andhra Pradesh ","2650"
"2023","Paddy ","May","Nellore ","Andhra Pradesh ","2525"
"2023","Paddy ","June","Nellore ","Andhra Pradesh ","2740"
"2023","Paddy ","July ","Nellore ","Andhra Pradesh ","3050"
"2023","Paddy ","August ","Nellore ","Andhra Pradesh ","3176"
"2023","Paddy ","September ","Nellore ","Andhra Pradesh ","3160"
"2023","Paddy ","October ","Nellore ","Andhra Pradesh ","3130"
"2023","Paddy ","November ","Nellore ","Andhra Pradesh ","3110"
"2023","Paddy ","December ","Nellore ","Andhra Pradesh ","3280"
"2023","Paddy ","January","Parvatipuram","Andhra Pradesh ","1941"
"2023","Paddy ","February","Parvatipuram","Andhra Pradesh ","2015"
"2023","Paddy ","March","Parvatipuram","Andhra Pradesh ","2040"
"2023","Paddy ","April","Parvatipuram","Andhra Pradesh ","2040"
"2023","Paddy ","May","Parvatipuram","Andhra Pradesh ","1995"
"2023","Paddy ","June","Parvatipuram","Andhra Pradesh ","1942"
"2023","Paddy ","July","Parvatipuram","Andhra Pradesh ","1946"
"2023","Paddy ","August","Parvatipuram","Andhra Pradesh ","1963"
"2023","Paddy ","September","Parvatipuram","Andhra Pradesh ","2035"
"2023","Paddy ","October","Parvatipuram","Andhra Pradesh ","2083"
"2023","Paddy ","November","Parvatipuram","Andhra Pradesh ","2100"
"2023","Paddy ","December","Parvatipuram","Andhra Pradesh ","2160"
"2023","Paddy ","January","Sasaram ","Bihar","1810"
"2023","Paddy ","February","Sasaram ","Bihar","1820"
"2023","Paddy ","March","Sasaram ","Bihar","1828"
"2023","Paddy ","April","Sasaram ","Bihar","1850"
"2023","Paddy ","May","Sasaram ","Bihar","1880"
"2023","Paddy ","June","Sasaram ","Bihar","1918"
"2023","Paddy ","July","Sasaram ","Bihar","1945"
"2023","Paddy ","August","Sasaram ","Bihar","1973"
"2023","Paddy ","September","Sasaram ","Bihar","2012"
"2023","Paddy ","October","Sasaram ","Bihar","2038"
"2023","Paddy ","November","Sasaram ","Bihar","2018"
"2023","Paddy ","December","Sasaram ","Bihar","1948"
"2023","Paddy ","January","Gulabbagh","Bihar","1753"
"2023","Paddy ","February","Gulabbagh","Bihar","1733"
"2023","Paddy ","March","Gulabbagh","Bihar","1748"
"2023","Paddy ","April","Gulabbagh","Bihar","1760"
"2023","Paddy ","May","Gulabbagh","Bihar","1773"
"2023","Paddy ","June","Gulabbagh","Bihar","1762"
"2023","Paddy ","July","Gulabbagh","Bihar","1785"
"2023","Paddy ","August","Gulabbagh","Bihar","1823"
"2023","Paddy ","September","Gulabbagh","Bihar","1858"
"2023","Paddy ","October","Gulabbagh","Bihar","1878"
"2023","Paddy ","November","Gulabbagh","Bihar","1875"
"2023","Paddy ","December","Gulabbagh","Bihar","1838"
"2023","Paddy ","January","Bavla","Gujarat ","1901"
"2023","Paddy ","February","Bavla","Gujarat ","1929"
"2023","Paddy ","March","Bavla","Gujarat ","1875"
"2023","Paddy ","April","Bavla","Gujarat ","1933"
"2023","Paddy ","May","Bavla","Gujarat ","1857"
"2023","Paddy ","June","Bavla","Gujarat ","2042"
"2023","Paddy ","July","Bavla","Gujarat ","2118"
"2023","Paddy ","August","Bavla","Gujarat ","2319"
"2023","Paddy ","September","Bavla","Gujarat ","2056"
"2023","Paddy ","October","Bavla","Gujarat ","1895"
"2023","Paddy ","November","Bavla","Gujarat ","1934"
"2023","Paddy ","December","Bavla","Gujarat ","2115"
"2023","Paddy ","January","Ambala ","Haryana ","4653"
"2023","Paddy ","February","Ambala ","Haryana ","4850"
"2023","Paddy ","March","Ambala ","Haryana ","4924"
"2023","Paddy ","April","Ambala ","Haryana ","4544"
"2023","Paddy ","May","Ambala ","Haryana ","4508"
"2023","Paddy ","June","Ambala ","Haryana ","4430"
"2023","Paddy ","July","Ambala ","Haryana ","3713"
"2023","Paddy ","August","Ambala ","Haryana ","3702"
"2023","Paddy ","September","Ambala ","Haryana ","3858"
"2023","Paddy ","October","Ambala ","Haryana ","3953"
"2023","Paddy ","November","Ambala ","Haryana ","4500"
"2023","Paddy ","December","Ambala ","Haryana ","4936"
"2022","Paddy ","January","Nellore ","Andhra Pradesh ","1980"
"2022","Paddy ","February","Nellore ","Andhra Pradesh ","1980"
"2022","Paddy ","March","Nellore ","Andhra Pradesh ","1980"
"2022","Paddy ","April","Nellore ","Andhra Pradesh ","1976"
"2022","Paddy ","May","Nellore ","Andhra Pradesh ","1960"
"2022","Paddy ","June","Nellore ","Andhra Pradesh ","2120"
"2022","Paddy ","July","Nellore ","Andhra Pradesh ","2476"
"2022","Paddy ","August","Nellore ","Andhra Pradesh ","2600"
"2022","Paddy ","September","Nellore ","Andhra Pradesh ","2730"
"2022","Paddy ","October","Nellore ","Andhra Pradesh ","2850"
"2022","Paddy ","November","Nellore ","Andhra Pradesh ","2830"
"2022","Paddy ","December","Nellore ","Andhra Pradesh ","2860"
"2022","Paddy ","January","Parvatipuram","Andhra Pradesh ","1873"
"2022","Paddy ","February","Parvatipuram","Andhra Pradesh ","1888"
"2022","Paddy ","March","Parvatipuram","Andhra Pradesh ","1888"
"2022","Paddy ","April","Parvatipuram","Andhra Pradesh ","1940"
"2022","Paddy ","May","Parvatipuram","Andhra Pradesh ","1940"
"2022","Paddy ","June","Parvatipuram","Andhra Pradesh ","1940"
"2022","Paddy ","July","Parvatipuram","Andhra Pradesh ","1940"
"2022","Paddy ","August","Parvatipuram","Andhra Pradesh ","1940"
"2022","Paddy ","September","Parvatipuram","Andhra Pradesh ","1940"
"2022","Paddy ","October","Parvatipuram","Andhra Pradesh ","1940"
"2022","Paddy ","November","Parvatipuram","Andhra Pradesh ","1940"
"2022","Paddy ","December","Parvatipuram","Andhra Pradesh ","1940"
"2022","Paddy ","January","Sasaram ","Bihar","1830"
"2022","Paddy ","February","Sasaram ","Bihar","1855"
"2022","Paddy ","March","Sasaram ","Bihar","1848"
"2022","Paddy ","April","Sasaram ","Bihar","1826"
"2022","Paddy ","May","Sasaram ","Bihar","1850"
"2022","Paddy ","June","Sasaram ","Bihar","1850"
"2022","Paddy ","July","Sasaram ","Bihar","1870"
"2022","Paddy ","August","Sasaram ","Bihar","1870"
"2022","Paddy ","September","Sasaram ","Bihar","1836"
"2022","Paddy ","October","Sasaram ","Bihar","1795"
"2022","Paddy ","November","Sasaram ","Bihar","1758"
"2022","Paddy ","December","Sasaram ","Bihar","1776"
"2022","Paddy ","January","Gulabbagh","Bihar","1808"
"2022","Paddy ","February","Gulabbagh","Bihar","1815"
"2022","Paddy ","March","Gulabbagh","Bihar","1795"
"2022","Paddy ","April","Gulabbagh","Bihar","1784"
"2022","Paddy ","May","Gulabbagh","Bihar","1800"
"2022","Paddy ","June","Gulabbagh","Bihar","1840"
"2022","Paddy ","July","Gulabbagh","Bihar","1824"
"2022","Paddy ","August","Gulabbagh","Bihar","1800"
"2022","Paddy ","September","Gulabbagh","Bihar","1776"
"2022","Paddy ","October","Gulabbagh","Bihar","1730"
"2022","Paddy ","November","Gulabbagh","Bihar","1705"
"2022","Paddy ","December","Gulabbagh","Bihar","1746"
"2022","Paddy ","January","Bavla","Gujarat ","1813"
"2022","Paddy ","February","Bavla","Gujarat ","1775"
"2022","Paddy ","March","Bavla","Gujarat ","1845"
"2022","Paddy ","April","Bavla","Gujarat ","1809"
"2022","Paddy ","May","Bavla","Gujarat ","1760"
"2022","Paddy ","June","Bavla","Gujarat ","1743"
"2022","Paddy ","July","Bavla","Gujarat ","1799"
"2022","Paddy ","August","Bavla","Gujarat ","1700"
"2022","Paddy ","September","Bavla","Gujarat ","1795"
"2022","Paddy ","October","Bavla","Gujarat ","1888"
"2022","Paddy ","November","Bavla","Gujarat ","1868"
"2022","Paddy ","December","Bavla","Gujarat ","1822"
"2022","Paddy ","January","Ambala ","Haryana ","4110"
"2022","Paddy ","February","Ambala ","Haryana ","3873"
"2022","Paddy ","March","Ambala ","Haryana ","3983"
"2022","Paddy ","April","Ambala ","Haryana ","4260"
"2022","Paddy ","May","Ambala ","Haryana ","4310"
"2022","Paddy ","June","Ambala ","Haryana ","4500"
"2022","Paddy ","July","Ambala ","Haryana ","4660"
"2022","Paddy ","August","Ambala ","Haryana ","4648"
"2022","Paddy ","September","Ambala ","Haryana ","4240"
"2022","Paddy ","October","Ambala ","Haryana ","3388"
"2022","Paddy ","November","Ambala ","Haryana ","3469"
"2022","Paddy ","December","Ambala ","Haryana ","3986"
"2023","Paddy ","January ","Tattamangalam","Kerala ","2400"
"2023","Paddy ","February","Tattamangalam","Kerala ","2400"
"2023","Paddy ","March ","Tattamangalam","Kerala ","2400"
"2023","Paddy ","April ","Tattamangalam","Kerala ","2375"
"2023","Paddy ","May","Tattamangalam","Kerala ","2300"
"2023","Paddy ","June","Tattamangalam","Kerala ","2300"
"2023","Paddy ","July ","Tattamangalam","Kerala ","2350"
"2023","Paddy ","August ","Tattamangalam","Kerala ","2400"
"2023","Paddy ","September ","Tattamangalam","Kerala ","2480"
"2023","Paddy ","October ","Tattamangalam","Kerala ","2500"
"2023","Paddy ","November ","Tattamangalam","Kerala ","2400"
"2023","Paddy ","December ","Tattamangalam","Kerala ","2320"
"2023","Paddy ","January","Palakkad ","Kerala ","2500"
"2023","Paddy ","February","Palakkad ","Kerala ","2500"
"2023","Paddy ","March","Palakkad ","Kerala ","2500"
"2023","Paddy ","April","Palakkad ","Kerala ","2500"
"2023","Paddy ","May","Palakkad ","Kerala ","2500"
"2023","Paddy ","June","Palakkad ","Kerala ","2540"
"2023","Paddy ","July","Palakkad ","Kerala ","2600"
"2023","Paddy ","August","Palakkad ","Kerala ","2600"
"2023","Paddy ","September","Palakkad ","Kerala ","2600"
"2023","Paddy ","October","Palakkad ","Kerala ","2575"
"2023","Paddy ","November","Palakkad ","Kerala ","2650"
"2023","Paddy ","December","Palakkad ","Kerala ","2600"
"2023","Paddy ","January","Pullinkunnu","Kerala ","2800"
"2023","Paddy ","February","Pullinkunnu","Kerala ","2800"
"2023","Paddy ","March","Pullinkunnu","Kerala ","2800"
"2023","Paddy ","April","Pullinkunnu","Kerala ","2800"
"2023","Paddy ","May","Pullinkunnu","Kerala ","2800"
"2023","Paddy ","June","Pullinkunnu","Kerala ","2800"
"2023","Paddy ","July","Pullinkunnu","Kerala ","2820"
"2023","Paddy ","August","Pullinkunnu","Kerala ","2820"
"2023","Paddy ","September","Pullinkunnu","Kerala ","2820"
"2023","Paddy ","October","Pullinkunnu","Kerala ","2820"
"2023","Paddy ","November","Pullinkunnu","Kerala ","2820"
"2023","Paddy ","December","Pullinkunnu","Kerala ","2820"
"2023","Paddy ","January","Mysore","Karnataka ","1864"
"2023","Paddy ","February","Mysore","Karnataka ","2106"
"2023","Paddy ","March","Mysore","Karnataka ","2075"
"2023","Paddy ","April","Mysore","Karnataka ","2025"
"2023","Paddy ","May","Mysore","Karnataka ","2100"
"2023","Paddy ","June","Mysore","Karnataka ","2150"
"2023","Paddy ","July","Mysore","Karnataka ","2165"
"2023","Paddy ","August","Mysore","Karnataka ","2445"
"2023","Paddy ","September","Mysore","Karnataka ","2510"
"2023","Paddy ","October","Mysore","Karnataka ","2488"
"2023","Paddy ","November","Mysore","Karnataka ","2220"
"2023","Paddy ","December","Mysore","Karnataka ","2388"
"2023","Paddy ","January","Gondia","Maharashtra ","2250"
"2023","Paddy ","February","Gondia","Maharashtra ","2225"
"2023","Paddy ","March","Gondia","Maharashtra ","2125"
"2023","Paddy ","April","Gondia","Maharashtra ","2200"
"2023","Paddy ","May","Gondia","Maharashtra ","2050"
"2023","Paddy ","June","Gondia","Maharashtra ","1833"
"2023","Paddy ","July","Gondia","Maharashtra ","1833"
"2023","Paddy ","August","Gondia","Maharashtra ","2100"
"2023","Paddy ","September","Gondia","Maharashtra ","2100"
"2023","Paddy ","October","Gondia","Maharashtra ","2100"
"2023","Paddy ","November","Gondia","Maharashtra ","2100"
"2023","Paddy ","December","Gondia","Maharashtra ","2100"
"2023","Paddy ","January","Kolhapur ","Maharashtra ","2375"
"2023","Paddy ","February","Kolhapur ","Maharashtra ","2438"
"2023","Paddy ","March","Kolhapur ","Maharashtra ","2420"
"2023","Paddy ","April","Kolhapur ","Maharashtra ","2388"
"2023","Paddy ","May","Kolhapur ","Maharashtra ","2388"
"2023","Paddy ","June","Kolhapur ","Maharashtra ","2450"
"2023","Paddy ","July","Kolhapur ","Maharashtra ","2438"
"2023","Paddy ","August","Kolhapur ","Maharashtra ","2450"
"2023","Paddy ","September","Kolhapur ","Maharashtra ","2360"
"2023","Paddy ","October","Kolhapur ","Maharashtra ","2150"
"2023","Paddy ","November","Kolhapur ","Maharashtra ","2050"
"2023","Paddy ","December","Kolhapur ","Maharashtra ","1863"
"2022","Paddy ","January","Tattamangalam","Kerala ","1900"
"2022","Paddy ","February","Tattamangalam","Kerala ","1950"
"2022","Paddy ","March","Tattamangalam","Kerala ","2000"
"2022","Paddy ","April","Tattamangalam","Kerala ","2080"
"2022","Paddy ","May","Tattamangalam","Kerala ","2100"
"2022","Paddy ","June","Tattamangalam","Kerala ","2100"
"2022","Paddy ","July","Tattamangalam","Kerala ","2100"
"2022","Paddy ","August","Tattamangalam","Kerala ","2125"
"2022","Paddy ","September","Tattamangalam","Kerala ","2200"
"2022","Paddy ","October","Tattamangalam","Kerala ","2275"
"2022","Paddy ","November","Tattamangalam","Kerala ","2300"
"2022","Paddy ","December","Tattamangalam","Kerala ","2360"
"2022","Paddy ","January","Palakkad ","Kerala ","2100"
"2022","Paddy ","February","Palakkad ","Kerala ","2075"
"2022","Paddy ","March","Palakkad ","Kerala ","2000"
"2022","Paddy ","April","Palakkad ","Kerala ","2040"
"2022","Paddy ","May","Palakkad ","Kerala ","2100"
"2022","Paddy ","June","Palakkad ","Kerala ","2100"
"2022","Paddy ","July","Palakkad ","Kerala ","2100"
"2022","Paddy ","August","Palakkad ","Kerala ","2100"
"2022","Paddy ","September","Palakkad ","Kerala ","2260"
"2022","Paddy ","October","Palakkad ","Kerala ","2500"
"2022","Paddy ","November","Palakkad ","Kerala ","2500"
"2022","Paddy ","December","Palakkad ","Kerala ","2500"
"2022","Paddy ","January","Pullinkunnu","Kerala ","2800"
"2022","Paddy ","February","Pullinkunnu","Kerala ","2800"
"2022","Paddy ","March","Pullinkunnu","Kerala ","2800"
"2022","Paddy ","April","Pullinkunnu","Kerala ","2800"
"2022","Paddy ","May","Pullinkunnu","Kerala ","2800"
"2022","Paddy ","June","Pullinkunnu","Kerala ","2800"
"2022","Paddy ","July","Pullinkunnu","Kerala ","2800"
"2022","Paddy ","August","Pullinkunnu","Kerala ","2800"
"2022","Paddy ","September","Pullinkunnu","Kerala ","2800"
"2022","Paddy ","October","Pullinkunnu","Kerala ","2800"
"2022","Paddy ","November","Pullinkunnu","Kerala ","2800"
"2022","Paddy ","December","Pullinkunnu","Kerala ","2800"
"2022","Paddy ","January","Mysore","Karnataka ","1630"
"2022","Paddy ","February","Mysore","Karnataka ","1570"
"2022","Paddy ","March","Mysore","Karnataka ","1761"
"2022","Paddy ","April","Mysore","Karnataka ","1848"
"2022","Paddy ","May","Mysore","Karnataka ","1791"
"2022","Paddy ","June","Mysore","Karnataka ","1719"
"2022","Paddy ","July","Mysore","Karnataka ","1544"
"2022","Paddy ","August","Mysore","Karnataka ","1720"
"2022","Paddy ","September","Mysore","Karnataka ","1701"
"2022","Paddy ","October","Mysore","Karnataka ","1650"
"2022","Paddy ","November","Mysore","Karnataka ","2133"
"2022","Paddy ","December","Mysore","Karnataka ","1991"
"2022","Paddy ","January","Gondia","Maharashtra ","1625"
"2022","Paddy ","February","Gondia","Maharashtra ","1613"
"2022","Paddy ","March","Gondia","Maharashtra ","1700"
"2022","Paddy ","April","Gondia","Maharashtra ","1970"
"2022","Paddy ","May","Gondia","Maharashtra ","2175"
"2022","Paddy ","June","Gondia","Maharashtra ","1638"
"2022","Paddy ","July","Gondia","Maharashtra ","1540"
"2022","Paddy ","August","Gondia","Maharashtra ","1625"
"2022","Paddy ","September","Gondia","Maharashtra ","1750"
"2022","Paddy ","October","Gondia","Maharashtra ","1775"
"2022","Paddy ","November","Gondia","Maharashtra ","1750"
"2022","Paddy ","December","Gondia","Maharashtra ","2110"
"2022","Paddy ","January","Kolhapur ","Maharashtra ","2075"
"2022","Paddy ","February","Kolhapur ","Maharashtra ","2125"
"2022","Paddy ","March","Kolhapur ","Maharashtra ","2175"
"2022","Paddy ","April","Kolhapur ","Maharashtra ","2120"
"2022","Paddy ","May","Kolhapur ","Maharashtra ","2263"
"2022","Paddy ","June","Kolhapur ","Maharashtra ","2163"
"2022","Paddy ","July","Kolhapur ","Maharashtra ","2100"
"2022","Paddy ","August","Kolhapur ","Maharashtra ","2113"
"2022","Paddy ","September","Kolhapur ","Maharashtra ","2140"
"2022","Paddy ","October","Kolhapur ","Maharashtra ","2125"
"2022","Paddy ","November","Kolhapur ","Maharashtra ","2275"
"2022","Paddy ","December","Kolhapur ","Maharashtra ","2330"
"2023","Paddy ","January","Amritsar ","Punjab ","4188"
"2023","Paddy ","February","Amritsar ","Punjab ","4269"
"2023","Paddy ","March","Amritsar ","Punjab ","4040"
"2023","Paddy ","April","Amritsar ","Punjab ","4150"
"2023","Paddy ","May","Amritsar ","Punjab ","3805"
"2023","Paddy ","June","Amritsar ","Punjab ","3805"
"2023","Paddy ","July","Amritsar ","Punjab ","3805"
"2023","Paddy ","August","Amritsar ","Punjab ","3805"
"2023","Paddy ","September","Amritsar ","Punjab ","3460"
"2023","Paddy ","October","Amritsar ","Punjab ","3363"
"2023","Paddy ","November","Amritsar ","Punjab ","3788"
"2023","Paddy ","December","Amritsar ","Punjab ","4388"
"2023","Paddy ","January","Kanchipuram ","Tamilnadu ","1895"
"2023","Paddy ","February","Kanchipuram ","Tamilnadu ","1905"
"2023","Paddy ","March","Kanchipuram ","Tamilnadu ","1848"
"2023","Paddy ","April","Kanchipuram ","Tamilnadu ","1740"
"2023","Paddy ","May","Kanchipuram ","Tamilnadu ","1740"
"2023","Paddy ","June","Kanchipuram ","Tamilnadu ","1804"
"2023","Paddy ","July","Kanchipuram ","Tamilnadu ","1900"
"2023","Paddy ","August","Kanchipuram ","Tamilnadu ","1900"
"2023","Paddy ","September","Kanchipuram ","Tamilnadu ","1918"
"2023","Paddy ","October","Kanchipuram ","Tamilnadu ","2020"
"2023","Paddy ","November","Kanchipuram ","Tamilnadu ","2110"
"2023","Paddy ","December","Kanchipuram ","Tamilnadu ","2138"
"2023","Paddy ","January","Pilibhit ","Uttarpradesh ","2040"
"2023","Paddy ","February","Pilibhit ","Uttarpradesh ","2040"
"2023","Paddy ","March","Pilibhit ","Uttarpradesh ","1916"
"2023","Paddy ","April","Pilibhit ","Uttarpradesh ","1856"
"2023","Paddy ","May","Pilibhit ","Uttarpradesh ","1921"
"2023","Paddy ","June","Pilibhit ","Uttarpradesh ","1936"
"2023","Paddy ","July","Pilibhit ","Uttarpradesh ","1896"
"2023","Paddy ","August","Pilibhit ","Uttarpradesh ","1884"
"2023","Paddy ","September","Pilibhit ","Uttarpradesh ","1991"
"2023","Paddy ","October","Pilibhit ","Uttarpradesh ","2096"
"2023","Paddy ","November","Pilibhit ","Uttarpradesh ","2184"
"2023","Paddy ","December","Pilibhit ","Uttarpradesh ","2183"
"2023","Paddy ","January","Ahmadpur","West Bengal ","1965"
"2023","Paddy ","February","Ahmadpur","West Bengal ","2020"
"2023","Paddy ","March","Ahmadpur","West Bengal ","2060"
"2023","Paddy ","April","Ahmadpur","West Bengal ","2060"
"2023","Paddy ","May","Ahmadpur","West Bengal ","2060"
"2023","Paddy ","June","Ahmadpur","West Bengal ","2060"
"2023","Paddy ","July","Ahmadpur","West Bengal ","2083"
"2023","Paddy ","August","Ahmadpur","West Bengal ","2165"
"2023","Paddy ","September","Ahmadpur","West Bengal ","2170"
"2023","Paddy ","October","Ahmadpur","West Bengal ","2148"
"2023","Paddy ","November","Ahmadpur","West Bengal ","2140"
"2023","Paddy ","December","Ahmadpur","West Bengal ","2140"
"2023","Paddy ","January","Bolepur","West Bengal ","1960"
"2023","Paddy ","February","Bolepur","West Bengal ","1980"
"2023","Paddy ","March","Bolepur","West Bengal ","2000"
"2023","Paddy ","April","Bolepur","West Bengal ","2000"
"2023","Paddy ","May","Bolepur","West Bengal ","2015"
"2023","Paddy ","June","Bolepur","West Bengal ","2060"
"2023","Paddy ","July","Bolepur","West Bengal ","2080"
"2023","Paddy ","August","Bolepur","West Bengal ","2163"
"2023","Paddy ","September","Bolepur","West Bengal ","2170"
"2023","Paddy ","October","Bolepur","West Bengal ","2193"
"2023","Paddy ","November","Bolepur","West Bengal ","2200"
"2023","Paddy ","December","Bolepur","West Bengal ","2200"
"2022","Paddy ","January","Amritsar ","Punjab ","3475"
"2022","Paddy ","February","Amritsar ","Punjab ","3650"
"2022","Paddy ","March","Amritsar ","Punjab ","3750"
"2022","Paddy ","April","Amritsar ","Punjab ","3867"
"2022","Paddy ","May","Amritsar ","Punjab ","3604"
"2022","Paddy ","June","Amritsar ","Punjab ","3604"
"2022","Paddy ","July","Amritsar ","Punjab ","3604"
"2022","Paddy ","August","Amritsar ","Punjab ","3604"
"2022","Paddy ","September","Amritsar ","Punjab ","3342"
"2022","Paddy ","October","Amritsar ","Punjab ","3238"
"2022","Paddy ","November","Amritsar ","Punjab ","3825"
"2022","Paddy ","December","Amritsar ","Punjab ","4330"
"2022","Paddy ","January","Kanchipuram ","Tamilnadu ","1705"
"2022","Paddy ","February","Kanchipuram ","Tamilnadu ","1666"
"2022","Paddy ","March","Kanchipuram ","Tamilnadu ","1616"
"2022","Paddy ","April","Kanchipuram ","Tamilnadu ","1560"
"2022","Paddy ","May","Kanchipuram ","Tamilnadu ","1500"
"2022","Paddy ","June","Kanchipuram ","Tamilnadu ","1500"
"2022","Paddy ","July","Kanchipuram ","Tamilnadu ","1512"
"2022","Paddy ","August","Kanchipuram ","Tamilnadu ","1573"
"2022","Paddy ","September","Kanchipuram ","Tamilnadu ","1640"
"2022","Paddy ","October","Kanchipuram ","Tamilnadu ","1740"
"2022","Paddy ","November","Kanchipuram ","Tamilnadu ","1760"
